,DetectedCamera_Front,DetectedCamera_Left,DetectedCamera_Rear,DetectedCamera_Right,AngleOfSign,SignAspectRatio,SignWidth,SignHeight
16930,0.0,0.0,0.0,1.0,67,0.77,100,130
16931,0.0,0.0,1.0,0.0,201,0.95,39,41
16932,0.0,1.0,0.0,0.0,260,0.49,32,65
16933,0.0,0.0,0.0,1.0,65,0.81,101,125
16934,0.0,1.0,0.0,0.0,231,1.4,77,55
16935,0.0,0.0,0.0,1.0,50,1.29,115,89
16936,0.0,0.0,0.0,1.0,79,0.77,68,88
16937,0.0,0.0,0.0,1.0,70,0.89,75,84
16938,0.0,0.0,1.0,0.0,209,0.97,38,39
16939,0.0,0.0,1.0,0.0,207,0.84,31,37
16940,1.0,0.0,0.0,0.0,38,1.07,146,137
16941,0.0,1.0,0.0,0.0,261,0.83,48,58
16942,0.0,1.0,0.0,0.0,265,0.79,46,58
16943,0.0,0.0,0.0,1.0,76,0.98,122,125
16944,0.0,1.0,0.0,0.0,274,0.82,37,45
16945,1.0,0.0,0.0,0.0,33,1.07,152,142
16946,0.0,0.0,1.0,0.0,180,0.94,44,47
16947,0.0,1.0,0.0,0.0,254,0.76,44,58
16948,0.0,0.0,0.0,1.0,80,0.6,96,160
16949,0.0,1.0,0.0,0.0,246,0.85,46,54
16950,0.0,1.0,0.0,0.0,249,0.97,69,71
16951,0.0,0.0,0.0,1.0,112,0.49,45,91
16952,0.0,0.0,0.0,1.0,80,0.65,87,133
16953,1.0,0.0,0.0,0.0,32,0.95,78,82
16954,0.0,0.0,1.0,0.0,200,0.93,67,72
16955,0.0,0.0,0.0,1.0,42,1.25,136,109
16956,0.0,1.0,0.0,0.0,233,1.2,97,81
16957,0.0,0.0,0.0,1.0,52,1.02,107,105
16958,0.0,0.0,0.0,1.0,54,1.17,195,166
16959,0.0,0.0,0.0,1.0,58,1.12,109,97
16960,0.0,0.0,0.0,1.0,89,0.74,45,61
16961,0.0,0.0,1.0,0.0,205,0.88,73,83
16962,0.0,0.0,1.0,0.0,227,1.13,161,143
16963,1.0,0.0,0.0,0.0,22,1.0,76,76
16964,0.0,1.0,0.0,0.0,255,0.51,31,61
16965,0.0,0.0,0.0,1.0,75,0.43,45,104
16966,0.0,1.0,0.0,0.0,250,0.68,52,77
16967,0.0,0.0,0.0,1.0,76,0.37,46,126
16968,1.0,0.0,0.0,0.0,23,0.88,80,91
16969,0.0,1.0,0.0,0.0,251,0.75,48,64
16970,0.0,1.0,0.0,0.0,243,0.72,56,78
16971,1.0,0.0,0.0,0.0,18,0.94,74,79
16972,1.0,0.0,0.0,0.0,31,0.93,105,113
16973,0.0,0.0,1.0,0.0,225,1.13,111,98
16974,0.0,0.0,0.0,1.0,98,0.86,67,78
16975,0.0,1.0,0.0,0.0,253,0.97,124,128
16976,0.0,0.0,1.0,0.0,178,0.78,35,45
16977,0.0,0.0,0.0,1.0,53,1.23,163,132
16978,0.0,0.0,1.0,0.0,203,0.98,60,61
16979,0.0,0.0,1.0,0.0,214,1.03,81,79
16980,0.0,0.0,1.0,0.0,224,1.65,76,46
16981,0.0,0.0,0.0,1.0,88,0.75,136,181
16982,1.0,0.0,0.0,0.0,36,0.97,132,136
16983,1.0,0.0,0.0,0.0,18,0.82,73,89
16984,1.0,0.0,0.0,0.0,22,0.9,65,72
16985,1.0,0.0,0.0,0.0,40,0.81,120,148
16986,0.0,1.0,0.0,0.0,247,0.92,56,61
16987,0.0,0.0,0.0,1.0,51,1.23,65,53
16988,0.0,0.0,1.0,0.0,207,1.09,48,44
16989,1.0,0.0,0.0,0.0,36,0.95,87,92
16990,0.0,1.0,0.0,0.0,266,0.67,46,69
16991,1.0,0.0,0.0,0.0,41,0.91,142,156
16992,0.0,0.0,0.0,1.0,106,0.94,83,88
16993,0.0,1.0,0.0,0.0,266,0.45,31,69
16994,0.0,0.0,0.0,1.0,64,0.69,82,119
16995,1.0,0.0,0.0,0.0,41,1.02,118,116
16996,0.0,1.0,0.0,0.0,241,0.55,36,66
16997,0.0,0.0,1.0,0.0,213,1.09,72,66
16998,0.0,1.0,0.0,0.0,261,0.46,33,71
16999,0.0,0.0,0.0,1.0,63,0.97,153,158
17000,1.0,0.0,0.0,0.0,46,1.1,183,166
17001,0.0,0.0,0.0,1.0,75,0.58,59,102
17002,0.0,0.0,0.0,1.0,68,0.64,115,179
17003,0.0,0.0,0.0,1.0,88,0.65,37,57
17004,0.0,0.0,1.0,0.0,205,0.95,91,96
17005,0.0,1.0,0.0,0.0,258,0.57,42,74
17006,0.0,0.0,0.0,1.0,82,0.5,69,137
17007,0.0,1.0,0.0,0.0,250,0.5,66,131
17008,0.0,0.0,0.0,1.0,98,0.69,100,145
17009,0.0,1.0,0.0,0.0,238,1.02,51,50
17010,0.0,0.0,0.0,1.0,66,0.76,86,113
17011,0.0,0.0,0.0,1.0,73,0.83,198,238
17012,0.0,0.0,1.0,0.0,220,1.69,54,32
17013,0.0,1.0,0.0,0.0,247,0.83,39,47
17014,1.0,0.0,0.0,0.0,23,0.92,65,71
17015,1.0,0.0,0.0,0.0,47,1.6,134,84
17016,0.0,0.0,0.0,1.0,78,0.54,88,163
17017,0.0,0.0,1.0,0.0,173,0.84,56,67
17018,0.0,0.0,1.0,0.0,215,0.96,53,55
17019,0.0,0.0,0.0,1.0,87,0.83,175,212
17020,1.0,0.0,0.0,0.0,44,0.81,120,148
17021,0.0,0.0,0.0,1.0,83,0.72,44,61
17022,0.0,1.0,0.0,0.0,247,0.64,62,97
17023,0.0,1.0,0.0,0.0,240,0.87,60,69
17024,0.0,0.0,0.0,1.0,69,0.85,165,194
17025,0.0,1.0,0.0,0.0,265,0.7,49,70
17026,0.0,1.0,0.0,0.0,232,1.26,97,77
17027,0.0,0.0,0.0,1.0,46,1.09,156,143
17028,0.0,0.0,1.0,0.0,207,1.05,77,73
17029,0.0,0.0,1.0,0.0,208,0.95,63,66
17030,1.0,0.0,0.0,0.0,35,1.05,106,101
17031,0.0,0.0,1.0,0.0,205,1.06,37,35
17032,0.0,0.0,0.0,1.0,82,0.48,44,91
17033,0.0,1.0,0.0,0.0,255,0.7,49,70
17034,0.0,1.0,0.0,0.0,263,0.58,31,53
17035,0.0,1.0,0.0,0.0,264,0.75,42,56
17036,0.0,0.0,1.0,0.0,229,1.08,71,66
17037,0.0,0.0,0.0,1.0,81,0.6,56,94
17038,0.0,0.0,1.0,0.0,218,0.53,65,122
17039,0.0,0.0,0.0,1.0,77,0.62,88,141
17040,0.0,0.0,0.0,1.0,62,0.85,107,126
17041,0.0,1.0,0.0,0.0,242,0.78,50,64
17042,0.0,0.0,1.0,0.0,197,1.0,43,43
17043,0.0,1.0,0.0,0.0,249,0.59,33,56
17044,0.0,0.0,1.0,0.0,208,1.07,45,42
17045,0.0,1.0,0.0,0.0,262,0.66,60,91
17046,0.0,0.0,0.0,1.0,82,0.41,54,131
17047,0.0,0.0,1.0,0.0,219,1.06,104,98
17048,0.0,0.0,0.0,1.0,67,0.87,121,139
17049,0.0,1.0,0.0,0.0,256,0.4,40,100
17050,0.0,1.0,0.0,0.0,224,1.41,99,70
17051,0.0,1.0,0.0,0.0,302,1.42,44,31
17052,0.0,1.0,0.0,0.0,246,0.84,87,103
17053,0.0,0.0,0.0,1.0,89,0.94,81,86
17054,1.0,0.0,0.0,0.0,25,0.97,68,70
17055,0.0,0.0,0.0,1.0,44,1.36,196,144
17056,0.0,0.0,0.0,1.0,83,0.41,78,189
17057,0.0,0.0,1.0,0.0,195,0.82,36,44
17058,0.0,0.0,0.0,1.0,68,0.67,66,98
17059,0.0,0.0,0.0,1.0,81,0.51,41,81
17060,0.0,1.0,0.0,0.0,256,0.4,33,82
17061,0.0,1.0,0.0,0.0,258,0.75,69,92
17062,1.0,0.0,0.0,0.0,33,1.14,125,110
17063,0.0,0.0,1.0,0.0,220,0.91,72,79
17064,1.0,0.0,0.0,0.0,27,0.9,73,81
17065,0.0,1.0,0.0,0.0,251,0.95,41,43
17066,1.0,0.0,0.0,0.0,23,0.96,64,67
17067,0.0,1.0,0.0,0.0,251,0.74,89,121
17068,0.0,1.0,0.0,0.0,248,0.78,47,60
17069,0.0,1.0,0.0,0.0,252,0.56,52,93
17070,1.0,0.0,0.0,0.0,38,1.19,128,108
17071,0.0,0.0,0.0,1.0,68,0.83,101,121
17072,0.0,0.0,0.0,1.0,67,0.91,86,95
17073,0.0,1.0,0.0,0.0,244,0.8,57,71
17074,0.0,0.0,0.0,1.0,69,0.68,88,130
17075,0.0,0.0,1.0,0.0,222,0.91,80,88
17076,0.0,1.0,0.0,0.0,253,0.6,39,65
17077,0.0,0.0,0.0,1.0,66,0.93,138,148
17078,1.0,0.0,0.0,0.0,17,0.82,41,50
17079,0.0,0.0,1.0,0.0,207,1.01,76,75
17080,0.0,0.0,1.0,0.0,222,1.18,123,104
17081,0.0,1.0,0.0,0.0,251,0.63,69,110
17082,0.0,0.0,0.0,1.0,71,0.87,80,92
17083,0.0,0.0,1.0,0.0,219,1.0,95,95
17084,1.0,0.0,0.0,0.0,22,0.95,84,88
17085,0.0,0.0,0.0,1.0,55,0.84,128,152
17086,1.0,0.0,0.0,0.0,26,1.04,81,78
17087,1.0,0.0,0.0,0.0,37,1.07,101,94
17088,0.0,1.0,0.0,0.0,243,0.99,92,93
17089,1.0,0.0,0.0,0.0,46,0.89,151,169
17090,0.0,0.0,0.0,1.0,72,0.51,76,150
17091,0.0,0.0,1.0,0.0,198,1.06,36,34
17092,1.0,0.0,0.0,0.0,32,1.17,137,117
17093,0.0,0.0,0.0,1.0,76,0.5,78,156
17094,1.0,0.0,0.0,0.0,43,1.21,126,104
17095,1.0,0.0,0.0,0.0,33,1.0,87,87
17096,0.0,0.0,0.0,1.0,50,1.11,120,108
17097,0.0,0.0,1.0,0.0,214,0.74,57,77
17098,1.0,0.0,0.0,0.0,32,1.09,112,103
17099,0.0,0.0,1.0,0.0,208,0.99,66,67
17100,0.0,0.0,1.0,0.0,212,1.0,68,68
17101,0.0,0.0,0.0,1.0,48,1.3,117,90
17102,0.0,0.0,0.0,1.0,74,0.66,67,101
17103,0.0,1.0,0.0,0.0,256,0.53,55,103
17104,0.0,1.0,0.0,0.0,250,1.04,53,51
17105,0.0,0.0,0.0,1.0,72,0.83,90,109
17106,0.0,0.0,0.0,1.0,57,1.17,108,92
17107,0.0,0.0,0.0,1.0,44,1.23,190,155
17108,1.0,0.0,0.0,0.0,28,0.95,115,121
17109,0.0,1.0,0.0,0.0,240,0.77,64,83
17110,0.0,0.0,1.0,0.0,212,1.09,58,53
17111,1.0,0.0,0.0,0.0,33,1.12,172,153
17112,1.0,0.0,0.0,0.0,29,1.07,176,165
17113,0.0,1.0,0.0,0.0,248,1.03,37,36
17114,0.0,1.0,0.0,0.0,261,0.35,31,89
17115,1.0,0.0,0.0,0.0,35,1.04,145,140
17116,0.0,0.0,0.0,1.0,52,1.24,119,96
17117,0.0,0.0,0.0,1.0,42,1.0,105,105
17118,0.0,0.0,1.0,0.0,223,1.0,70,70
17119,0.0,1.0,0.0,0.0,247,0.51,37,72
17120,0.0,0.0,0.0,1.0,56,0.98,90,92
17121,0.0,0.0,0.0,1.0,71,0.76,83,109
17122,0.0,0.0,1.0,0.0,227,1.08,68,63
17123,1.0,0.0,0.0,0.0,27,1.06,69,65
17124,1.0,0.0,0.0,0.0,23,0.91,96,105
17125,0.0,1.0,0.0,0.0,239,0.91,50,55
17126,1.0,0.0,0.0,0.0,23,1.08,121,112
17127,1.0,0.0,0.0,0.0,42,1.04,140,135
17128,0.0,1.0,0.0,0.0,246,0.52,44,85
17129,1.0,0.0,0.0,0.0,35,1.06,110,104
17130,0.0,1.0,0.0,0.0,251,0.85,50,59
17131,0.0,0.0,0.0,1.0,60,0.96,121,126
17132,0.0,0.0,0.0,1.0,69,0.79,84,107
17133,0.0,0.0,1.0,0.0,215,1.03,102,99
17134,0.0,1.0,0.0,0.0,253,0.59,58,99
17135,1.0,0.0,0.0,0.0,21,1.02,121,119
17136,0.0,0.0,1.0,0.0,228,1.16,114,98
17137,1.0,0.0,0.0,0.0,26,0.96,68,71
17138,0.0,1.0,0.0,0.0,254,0.69,53,77
17139,0.0,1.0,0.0,0.0,264,0.52,39,75
17140,0.0,0.0,0.0,1.0,70,0.56,95,169
17141,0.0,0.0,0.0,1.0,58,0.53,88,166
17142,0.0,1.0,0.0,0.0,252,0.48,37,77
17143,0.0,1.0,0.0,0.0,258,0.76,50,66
17144,0.0,0.0,0.0,1.0,44,1.0,91,91
17145,0.0,0.0,0.0,1.0,92,0.97,69,71
17146,0.0,0.0,1.0,0.0,218,1.15,76,66
17147,0.0,0.0,0.0,1.0,90,0.98,49,50
17148,0.0,0.0,0.0,1.0,51,1.05,142,135
17149,1.0,0.0,0.0,0.0,16,0.83,65,78
17150,1.0,0.0,0.0,0.0,34,1.04,96,92
17151,0.0,0.0,1.0,0.0,200,0.84,37,44
17152,0.0,0.0,1.0,0.0,220,0.92,95,103
17153,0.0,0.0,1.0,0.0,218,0.92,85,92
17154,0.0,0.0,0.0,1.0,64,0.85,100,118
17155,0.0,0.0,0.0,1.0,87,0.81,125,155
17156,0.0,0.0,0.0,1.0,70,0.61,61,100
17157,0.0,1.0,0.0,0.0,231,1.39,57,41
17158,0.0,1.0,0.0,0.0,246,0.71,50,70
17159,0.0,1.0,0.0,0.0,239,0.84,68,81
17160,0.0,0.0,0.0,1.0,97,0.92,33,36
17161,0.0,0.0,0.0,1.0,83,0.93,54,58
17162,1.0,0.0,0.0,0.0,23,1.1,144,131
17163,0.0,0.0,0.0,1.0,56,1.02,129,126
17164,0.0,0.0,0.0,1.0,110,0.74,34,46
17165,0.0,1.0,0.0,0.0,251,0.61,62,102
17166,1.0,0.0,0.0,0.0,11,0.98,39,40
17167,0.0,0.0,1.0,0.0,219,1.03,192,187
17168,0.0,1.0,0.0,0.0,234,0.98,179,182
17169,0.0,1.0,0.0,0.0,243,0.91,182,200
17170,1.0,0.0,0.0,0.0,21,1.01,120,119
17171,1.0,0.0,0.0,0.0,27,1.1,113,103
17172,1.0,0.0,0.0,0.0,26,0.99,118,119
17173,0.0,0.0,0.0,1.0,68,0.83,121,146
17174,1.0,0.0,0.0,0.0,14,0.95,56,59
17175,0.0,1.0,0.0,0.0,244,0.96,53,55
17176,0.0,0.0,0.0,1.0,59,0.96,208,216
17177,1.0,0.0,0.0,0.0,17,0.88,65,74
17178,1.0,0.0,0.0,0.0,33,0.99,156,158
17179,0.0,1.0,0.0,0.0,226,1.07,142,133
17180,0.0,0.0,0.0,1.0,62,0.46,96,209
17181,1.0,0.0,0.0,0.0,35,1.02,127,124
17182,0.0,0.0,0.0,1.0,66,0.76,159,210
17183,0.0,0.0,1.0,0.0,183,1.13,43,38
17184,1.0,0.0,0.0,0.0,40,0.98,189,192
17185,0.0,0.0,0.0,1.0,88,0.7,165,237
17186,0.0,0.0,0.0,1.0,56,1.09,185,170
17187,1.0,0.0,0.0,0.0,17,0.96,95,99
17188,0.0,0.0,0.0,1.0,64,0.57,135,238
17189,1.0,0.0,0.0,0.0,21,0.8,73,91
17190,0.0,0.0,1.0,0.0,207,0.96,149,156
17191,0.0,0.0,0.0,1.0,76,0.8,33,41
17192,1.0,0.0,0.0,0.0,32,1.21,99,82
17193,0.0,0.0,0.0,1.0,42,1.14,139,122
17194,1.0,0.0,0.0,0.0,18,1.51,56,37
17195,0.0,0.0,1.0,0.0,213,0.98,42,43
17196,0.0,0.0,0.0,1.0,79,0.46,52,114
17197,1.0,0.0,0.0,0.0,37,1.04,210,202
17198,0.0,1.0,0.0,0.0,257,0.51,27,53
17199,0.0,0.0,0.0,1.0,68,0.72,76,106
17200,1.0,0.0,0.0,0.0,39,1.02,121,119
17201,0.0,0.0,1.0,0.0,218,1.2,73,61
17202,0.0,1.0,0.0,0.0,250,0.52,30,58
17203,0.0,1.0,0.0,0.0,224,1.09,163,149
17204,0.0,0.0,0.0,1.0,54,1.09,228,209
17205,0.0,1.0,0.0,0.0,259,0.42,74,178
17206,0.0,1.0,0.0,0.0,249,0.6,79,132
17207,1.0,0.0,0.0,0.0,26,0.93,118,127
17208,1.0,0.0,0.0,0.0,42,0.83,137,166
17209,0.0,0.0,1.0,0.0,212,0.9,95,106
17210,0.0,0.0,0.0,1.0,83,1.03,35,34
17211,0.0,1.0,0.0,0.0,248,0.61,72,119
17212,0.0,0.0,1.0,0.0,221,0.99,99,100
17213,0.0,1.0,0.0,0.0,253,0.58,46,79
17214,0.0,1.0,0.0,0.0,252,0.51,43,85
17215,0.0,0.0,0.0,1.0,63,1.03,121,118
17216,0.0,0.0,0.0,1.0,73,0.64,126,197
17217,1.0,0.0,0.0,0.0,43,0.96,191,200
17218,0.0,0.0,0.0,1.0,58,0.72,105,146
17219,0.0,1.0,0.0,0.0,255,0.57,102,180
17220,0.0,1.0,0.0,0.0,259,0.44,44,100
17221,1.0,0.0,0.0,0.0,44,1.21,159,131
17222,0.0,1.0,0.0,0.0,259,0.43,48,111
17223,1.0,0.0,0.0,0.0,27,0.85,117,138
17224,0.0,1.0,0.0,0.0,242,0.55,78,143
17225,0.0,1.0,0.0,0.0,252,0.51,49,96
17226,0.0,0.0,0.0,1.0,72,1.0,52,52
17227,0.0,0.0,0.0,1.0,57,0.87,115,132
17228,0.0,0.0,1.0,0.0,212,0.93,80,86
17229,0.0,0.0,0.0,1.0,51,0.98,106,108
17230,0.0,0.0,0.0,1.0,62,0.61,83,135
17231,0.0,0.0,0.0,1.0,48,1.03,165,160
17232,0.0,1.0,0.0,0.0,254,0.35,33,93
17233,0.0,0.0,0.0,1.0,56,0.78,126,161
17234,0.0,1.0,0.0,0.0,252,0.57,50,87
17235,0.0,0.0,0.0,1.0,47,1.26,288,229
17236,0.0,0.0,1.0,0.0,221,1.05,96,91
17237,0.0,0.0,1.0,0.0,214,1.06,94,89
17238,0.0,0.0,0.0,1.0,72,0.52,103,197
17239,1.0,0.0,0.0,0.0,22,1.14,120,105
17240,0.0,0.0,0.0,1.0,60,0.81,177,218
17241,1.0,0.0,0.0,0.0,24,0.86,68,79
17242,1.0,0.0,0.0,0.0,26,0.88,84,96
17243,0.0,0.0,0.0,1.0,51,0.96,348,361
17244,0.0,1.0,0.0,0.0,255,0.44,55,126
17245,0.0,0.0,0.0,1.0,55,1.01,160,158
17246,0.0,1.0,0.0,0.0,242,0.76,51,67
17247,0.0,0.0,1.0,0.0,205,1.11,40,36
17248,1.0,0.0,0.0,0.0,24,1.02,88,86
17249,0.0,0.0,1.0,0.0,213,0.99,82,83
17250,0.0,0.0,1.0,0.0,207,0.89,33,37
17251,0.0,0.0,1.0,0.0,224,0.92,56,61
17252,0.0,0.0,1.0,0.0,225,1.1,90,82
17253,1.0,0.0,0.0,0.0,29,1.07,147,137
17254,1.0,0.0,0.0,0.0,28,1.06,152,144
17255,0.0,0.0,1.0,0.0,191,0.93,40,43
17256,0.0,0.0,0.0,1.0,66,0.81,183,225
17257,0.0,1.0,0.0,0.0,236,0.99,119,120
17258,0.0,0.0,0.0,1.0,65,0.66,90,137
17259,0.0,0.0,0.0,1.0,54,1.09,189,173
17260,0.0,1.0,0.0,0.0,245,0.78,62,79
17261,0.0,1.0,0.0,0.0,235,1.24,78,63
17262,1.0,0.0,0.0,0.0,21,0.94,159,170
17263,0.0,0.0,1.0,0.0,215,0.96,45,47
17264,0.0,1.0,0.0,0.0,235,0.97,84,87
17265,0.0,0.0,1.0,0.0,204,1.36,53,39
17266,0.0,1.0,0.0,0.0,264,0.41,29,70
17267,0.0,0.0,0.0,1.0,78,0.61,60,98
17268,1.0,0.0,0.0,0.0,33,0.99,133,135
17269,1.0,0.0,0.0,0.0,31,1.04,173,166
17270,1.0,0.0,0.0,0.0,30,1.08,223,206
17271,0.0,0.0,0.0,1.0,71,0.64,67,104
17272,0.0,1.0,0.0,0.0,259,0.95,52,55
17273,0.0,1.0,0.0,0.0,278,0.6,30,50
17274,1.0,0.0,0.0,0.0,19,0.93,93,100
17275,0.0,1.0,0.0,0.0,260,0.91,110,121
17276,1.0,0.0,0.0,0.0,20,1.45,61,42
17277,1.0,0.0,0.0,0.0,320,1.32,82,62
17278,0.0,0.0,0.0,1.0,49,1.31,250,191
17279,0.0,1.0,0.0,0.0,259,0.53,57,108
17280,1.0,0.0,0.0,0.0,35,0.88,125,142
17281,0.0,0.0,0.0,1.0,63,0.95,75,79
17282,0.0,1.0,0.0,0.0,248,0.78,71,91
17283,0.0,0.0,0.0,1.0,57,1.03,110,107
17284,0.0,0.0,1.0,0.0,213,1.11,61,55
17285,0.0,0.0,1.0,0.0,223,1.07,62,58
17286,0.0,0.0,0.0,1.0,73,0.58,76,132
17287,0.0,1.0,0.0,0.0,260,0.41,27,66
17288,0.0,0.0,1.0,0.0,202,1.0,54,54
17289,0.0,0.0,0.0,1.0,52,1.09,152,140
17290,1.0,0.0,0.0,0.0,19,0.79,34,43
17291,0.0,1.0,0.0,0.0,246,0.73,47,64
17292,0.0,0.0,0.0,1.0,65,0.78,101,130
17293,1.0,0.0,0.0,0.0,29,1.03,107,104
17294,0.0,0.0,0.0,1.0,58,1.17,127,109
17295,0.0,1.0,0.0,0.0,243,0.85,95,112
17296,0.0,0.0,0.0,1.0,73,0.59,85,143
17297,0.0,0.0,0.0,1.0,84,0.53,52,99
17298,0.0,0.0,0.0,1.0,49,1.22,134,110
17299,0.0,1.0,0.0,0.0,240,1.16,44,38
17300,1.0,0.0,0.0,0.0,36,0.85,73,86
17301,0.0,0.0,0.0,1.0,69,0.79,100,126
17302,0.0,1.0,0.0,0.0,253,0.79,50,63
17303,0.0,0.0,0.0,1.0,81,0.56,68,121
17304,1.0,0.0,0.0,0.0,24,0.88,116,132
17305,0.0,0.0,1.0,0.0,223,0.97,61,63
17306,1.0,0.0,0.0,0.0,20,0.53,37,70
17307,0.0,0.0,0.0,1.0,71,0.9,72,80
17308,0.0,0.0,1.0,0.0,209,1.1,46,42
17309,0.0,1.0,0.0,0.0,258,0.58,45,77
17310,0.0,1.0,0.0,0.0,257,0.49,42,85
17311,0.0,0.0,0.0,1.0,66,0.81,140,172
17312,0.0,0.0,0.0,1.0,67,0.87,105,121
17313,0.0,0.0,0.0,1.0,68,0.72,57,79
17314,0.0,1.0,0.0,0.0,291,0.83,33,40
17315,0.0,0.0,1.0,0.0,203,1.02,46,45
17316,0.0,1.0,0.0,0.0,295,0.52,48,93
17317,0.0,0.0,0.0,1.0,49,1.08,307,285
17318,0.0,0.0,0.0,1.0,49,1.03,110,107
17319,1.0,0.0,0.0,0.0,344,0.88,76,86
17320,0.0,0.0,0.0,1.0,114,1.12,37,33
17321,0.0,0.0,0.0,1.0,96,0.95,39,41
17322,0.0,0.0,0.0,1.0,68,0.96,110,115
17323,0.0,0.0,0.0,1.0,81,0.39,56,144
17324,1.0,0.0,0.0,0.0,334,0.93,146,157
17325,0.0,0.0,1.0,0.0,223,1.27,38,30
17326,0.0,1.0,0.0,0.0,229,1.42,54,38
17327,0.0,0.0,1.0,0.0,215,1.35,50,37
17328,0.0,0.0,0.0,1.0,62,0.94,121,129
17329,0.0,1.0,0.0,0.0,249,0.74,28,38
17330,0.0,0.0,0.0,1.0,63,0.78,121,156
17331,0.0,0.0,0.0,1.0,75,0.51,46,91
17332,0.0,0.0,1.0,0.0,224,1.29,85,66
17333,1.0,0.0,0.0,0.0,25,0.83,54,65
17334,1.0,0.0,0.0,0.0,22,1.08,67,62
17335,0.0,0.0,0.0,1.0,61,0.79,91,115
17336,0.0,0.0,0.0,1.0,67,0.8,110,138
17337,0.0,1.0,0.0,0.0,230,0.87,55,63
17338,0.0,1.0,0.0,0.0,248,0.59,39,66
17339,0.0,0.0,0.0,1.0,57,0.77,110,143
17340,0.0,1.0,0.0,0.0,269,0.69,37,54
17341,0.0,1.0,0.0,0.0,226,1.26,112,89
17342,0.0,0.0,0.0,1.0,61,0.87,95,109
17343,0.0,1.0,0.0,0.0,245,1.07,93,87
17344,0.0,0.0,1.0,0.0,206,0.91,53,58
17345,0.0,0.0,1.0,0.0,216,1.01,120,119
17346,0.0,1.0,0.0,0.0,243,0.88,97,110
17347,0.0,0.0,0.0,1.0,67,0.83,62,75
17348,0.0,0.0,0.0,1.0,76,0.65,68,105
17349,0.0,1.0,0.0,0.0,257,0.62,28,45
17350,0.0,0.0,0.0,1.0,64,0.79,145,183
17351,1.0,0.0,0.0,0.0,15,0.95,41,43
17352,0.0,1.0,0.0,0.0,247,0.74,40,54
17353,0.0,0.0,0.0,1.0,77,0.84,38,45
17354,0.0,1.0,0.0,0.0,227,1.1,65,59
17355,0.0,0.0,0.0,1.0,82,0.82,41,50
17356,0.0,1.0,0.0,0.0,249,0.65,65,100
17357,0.0,1.0,0.0,0.0,269,0.84,31,37
17358,0.0,0.0,0.0,1.0,83,0.88,51,58
17359,0.0,0.0,0.0,1.0,73,0.58,70,121
17360,0.0,1.0,0.0,0.0,249,0.68,59,87
17361,1.0,0.0,0.0,0.0,36,1.02,100,98
17362,1.0,0.0,0.0,0.0,29,1.01,90,89
17363,0.0,1.0,0.0,0.0,252,0.68,50,74
17364,0.0,0.0,1.0,0.0,216,0.79,77,97
17365,1.0,0.0,0.0,0.0,326,1.31,46,35
17366,0.0,0.0,0.0,1.0,52,1.03,121,118
17367,0.0,1.0,0.0,0.0,261,0.36,24,67
17368,0.0,0.0,0.0,1.0,71,0.54,70,130
17369,0.0,0.0,0.0,1.0,51,1.0,133,133
17370,0.0,0.0,1.0,0.0,228,1.13,153,135
17371,1.0,0.0,0.0,0.0,27,1.02,110,108
17372,0.0,0.0,1.0,0.0,191,0.92,33,36
17373,0.0,1.0,0.0,0.0,251,0.66,57,87
17374,0.0,1.0,0.0,0.0,255,0.56,54,97
17375,0.0,1.0,0.0,0.0,248,0.53,38,72
17376,0.0,0.0,1.0,0.0,224,1.08,129,119
17377,1.0,0.0,0.0,0.0,27,0.99,100,101
17378,0.0,0.0,1.0,0.0,203,1.18,79,67
17379,0.0,0.0,1.0,0.0,209,1.1,44,40
17380,0.0,0.0,1.0,0.0,212,1.01,124,123
17381,1.0,0.0,0.0,0.0,22,0.89,93,105
17382,0.0,0.0,1.0,0.0,205,1.03,36,35
17383,0.0,0.0,0.0,1.0,66,0.82,159,194
17384,0.0,1.0,0.0,0.0,245,0.69,69,100
17385,0.0,0.0,1.0,0.0,199,0.74,59,80
17386,0.0,0.0,0.0,1.0,56,1.17,157,134
17387,0.0,0.0,0.0,1.0,111,0.99,107,108
17388,1.0,0.0,0.0,0.0,41,0.97,123,127
17389,1.0,0.0,0.0,0.0,17,1.07,60,56
17390,1.0,0.0,0.0,0.0,21,0.93,83,89
17391,1.0,0.0,0.0,0.0,22,1.05,87,83
17392,1.0,0.0,0.0,0.0,43,1.09,50,46
17393,0.0,0.0,0.0,1.0,76,0.55,59,108
17394,0.0,0.0,0.0,1.0,72,0.46,82,177
17395,0.0,0.0,0.0,1.0,104,0.94,31,33
17396,0.0,0.0,0.0,1.0,55,1.03,113,110
17397,0.0,1.0,0.0,0.0,317,1.11,189,171
17398,0.0,0.0,0.0,1.0,42,0.6,104,172
17399,1.0,0.0,0.0,0.0,16,0.66,47,71
17400,1.0,0.0,0.0,0.0,26,0.9,94,104
17401,0.0,0.0,0.0,1.0,56,1.03,139,135
17402,0.0,1.0,0.0,0.0,229,1.1,141,128
17403,1.0,0.0,0.0,0.0,19,0.92,60,65
17404,0.0,0.0,0.0,1.0,82,0.54,71,132
17405,1.0,0.0,0.0,0.0,39,0.92,114,124
17406,1.0,0.0,0.0,0.0,22,0.81,51,63
17407,0.0,0.0,1.0,0.0,216,1.03,140,136
17408,0.0,1.0,0.0,0.0,232,0.89,81,91
17409,0.0,0.0,0.0,1.0,71,0.76,110,145
